Max,22.2487
Target,11.1243
Set,Time,Reps,Angle,Velocity,X,Y
1,4.5425,0,0.9710,0.0000,-0.1120,0.0300
1,4.5651,0,0.9710,0.0000,-0.1070,0.0220
1,4.5882,0,0.9710,0.0000,-0.1000,0.0150
1,4.6114,0,0.9710,0.0000,-0.0960,0.0060
1,4.6682,0,0.9710,0.0000,-0.2480,0.1340
1,4.7258,0,0.9710,0.0000,-0.0820,-0.0260
1,4.7371,0,0.9710,0.0000,-0.0800,-0.0150
1,4.7493,0,0.9710,0.0000,-0.0800,-0.0120
1,4.7603,0,0.9710,0.0000,-0.0800,-0.0110
1,4.7716,0,0.9710,0.0000,-0.0800,-0.0100
1,4.7833,0,0.9710,0.0000,-0.0780,-0.0100
1,4.8057,0,0.9710,0.0000,-0.0800,-0.0050
1,4.8286,0,0.9710,0.0000,-0.0800,0.0010
1,4.8528,0,0.9710,0.0000,-0.0810,0.0060
1,4.8743,0,0.9710,0.0000,-0.0810,0.0080
1,4.8941,0,0.9710,0.0000,-0.0800,0.0080
1,4.9292,0,0.9710,0.0000,-0.0790,0.0000
1,4.9432,0,0.9710,0.0000,-0.0800,0.0060
1,4.9775,0,0.9710,0.0000,-0.0830,0.0160
1,5.0119,0,0.9710,0.0000,-0.0880,0.0260
1,5.0380,0,0.9710,0.0000,-0.0930,0.0300
1,5.0578,0,0.9710,0.0000,-0.0960,0.0310
1,5.0826,0,0.9710,0.0000,-0.1000,0.0340
1,5.1191,0,0.9710,0.0000,-0.1060,0.0340
1,5.1586,0,0.9710,0.0000,-0.1060,0.0330
1,5.1721,0,0.9710,0.0000,-0.1080,0.0380
1,5.1957,0,0.9710,0.0000,-0.1110,0.0390
1,5.2236,0,0.9710,0.0000,-0.1120,0.0370
1,5.2409,0,0.9710,0.0000,-0.1130,0.0320
1,5.2754,0,0.9710,0.0000,-0.1120,0.0270
1,5.3022,0,0.9710,0.0000,-0.1140,0.0260
1,5.3328,0,0.9710,0.0000,-0.1150,0.0250
1,5.3439,0,0.9710,0.0000,-0.1150,0.0200
1,5.3687,0,0.9710,0.0000,-0.1140,0.0170
1,5.3897,0,0.9710,0.0000,-0.1140,0.0160
1,5.4586,0,0.9710,0.0000,-0.3010,-0.1560
1,5.4828,0,0.9710,0.0000,-0.3050,-0.1520
1,5.5105,0,0.9710,0.0000,-0.3070,-0.1500
1,5.5274,0,0.9710,0.0000,-0.3070,-0.1530
1,5.5559,0,0.9710,0.0000,-0.3050,-0.1570
1,5.6072,0,0.9710,0.0000,-0.1250,0.0080
1,5.6239,0,0.9710,0.0000,-0.1320,0.0140
1,5.6307,0,0.9710,0.0000,-0.1340,0.0160
1,5.6417,0,0.9710,0.0000,-0.1350,0.0170
1,5.6603,0,0.9710,0.0000,-0.1310,0.0220
1,5.6672,0,0.9710,0.0000,-0.1310,0.0230
1,5.6777,0,0.9710,0.0000,-0.1290,0.0240
1,5.7102,0,0.9710,0.0000,-0.1280,0.0280
1,5.7340,0,0.9710,0.0000,-0.1280,0.0260
1,5.7562,0,0.9710,0.0000,-0.1320,0.0320
1,5.7796,0,0.9710,0.0000,-0.1350,0.0380
1,5.8096,0,0.9710,0.0000,-0.1360,0.0420
1,5.8251,0,0.9710,0.0000,-0.1350,0.0430
1,5.8529,0,0.9710,0.0000,-0.1330,0.0450
1,5.8744,0,0.9710,0.0000,-0.1320,0.0490
1,5.8936,0,0.9710,0.0000,-0.1310,0.0520
1,5.9176,0,0.9710,0.0000,-0.1290,0.0530
1,5.9394,0,0.9710,0.0000,-0.1250,0.0540
1,5.9643,0,0.9710,0.0000,-0.1220,0.0580
1,5.9949,0,0.9710,0.0000,-0.1190,0.0590
1,6.0539,0,0.9710,0.0000,-0.1100,0.0680
