Max,10.1792
Set,Time,Reps,Angle,Velocity,X,Y
1,4.2542,0,0.0443,0.0000,0.0850,-0.1590
1,4.3117,0,0.0443,0.0000,-0.0140,-0.0590
1,4.3715,0,0.0443,0.0000,0.1000,-0.1640
1,4.3814,0,0.0443,0.0000,0.1040,-0.1530
1,4.4072,0,0.0443,0.0000,0.1030,-0.1520
1,4.4288,0,0.0443,0.0000,0.1010,-0.1540
1,4.4504,0,0.0443,0.0000,0.1000,-0.1580
1,4.4808,0,0.0443,0.0000,0.0990,-0.1650
1,4.4979,0,0.0443,0.0000,0.0970,-0.1710
1,4.5225,0,0.0443,0.0000,0.0970,-0.1740
1,4.5306,0,0.0443,0.0000,0.1010,-0.1750
1,4.5585,0,0.0443,0.0000,0.1000,-0.1760
1,4.5608,0,0.0443,0.0000,0.0990,-0.1770
1,4.6132,0,0.0443,0.0000,0.0950,-0.1770
1,4.6197,0,0.0443,0.0000,0.0930,-0.1790
1,4.6473,0,0.0443,0.0000,0.0900,-0.1840
1,4.6939,0,0.0443,0.0000,0.0850,-0.1940
1,4.7026,0,0.0443,0.0000,0.0790,-0.2000
1,4.7374,0,0.0443,0.0000,0.0770,-0.1970
1,4.7630,0,0.0443,0.0000,0.0800,-0.1960
1,4.8051,0,0.0443,0.0000,0.0780,-0.2020
1,4.8432,0,0.0443,0.0000,0.0720,-0.2120
1,4.8573,0,0.0443,0.0000,0.0640,-0.2190
1,4.9363,0,0.0443,0.0000,0.0600,-0.2230
1,4.9502,0,0.0443,0.0000,0.0210,-0.2030
1,4.9758,0,0.0443,0.0000,0.0150,-0.1880
1,5.0670,0,0.0443,0.0000,-0.0190,-0.1990
1,5.0718,0,0.0443,0.0000,-0.0240,-0.1950
1,5.0795,0,0.0443,0.0000,-0.0280,-0.1950
1,5.1089,0,0.0443,0.0000,-0.0350,-0.1920
1,5.1368,0,0.0443,0.0000,-0.0350,-0.1930
1,5.1568,0,0.0443,0.0000,-0.0320,-0.1950
1,5.1639,0,0.0443,0.0000,-0.0330,-0.1910
1,5.1737,0,0.0443,0.0000,-0.0310,-0.1900
1,5.1877,0,0.0443,0.0000,-0.0280,-0.1910
1,5.1951,0,0.0380,-0.1216,-0.0260,-0.1950
1,5.2105,0,0.1128,0.5715,-0.0230,-0.1980
1,5.2232,0,0.2423,2.0278,-0.0210,-0.1990
1,5.2406,0,0.5526,4.5749,-0.0140,-0.1970
1,5.2708,0,1.0386,6.8736,-0.0050,-0.1980
1,5.2864,0,1.5879,11.9189,0.0000,-0.2000
1,5.3108,0,2.1788,15.3757,0.0020,-0.2060
1,5.3228,0,2.8017,22.9031,0.0000,-0.2120
1,5.3455,0,3.3332,25.5619,-0.0010,-0.2150
1,5.3503,0,3.8508,39.3822,-0.0020,-0.2190
1,5.3563,0,4.1877,44.8990,-0.0030,-0.2220
1,5.3772,0,4.3641,43.8075,-0.0050,-0.2240
1,5.4018,0,4.4871,39.4766,-0.0090,-0.2180
1,5.4287,0,4.5687,36.4520,-0.0130,-0.2220
1,5.4508,0,4.6296,29.4408,-0.0220,-0.2310
1,5.4715,0,4.7157,26.6837,-0.0300,-0.2440
1,5.5064,0,4.7511,11.5515,-0.0410,-0.2570
1,5.5178,0,4.7914,3.9923,-0.0490,-0.2690
1,5.5432,0,4.8165,2.9265,-0.0540,-0.2830
1,5.5874,0,4.8316,2.2609,-0.0580,-0.2980
1,5.6201,0,4.8467,1.8945,-0.0540,-0.3030
1,5.6327,0,4.8567,1.6141,-0.0480,-0.3070
1,5.6631,0,4.8517,0.9959,-0.0440,-0.3090
1,5.6784,0,4.8567,0.8984,-0.0430,-0.3090
1,5.7062,0,4.8567,0.3936,-0.0430,-0.3070
1,5.7354,0,4.8567,0.2522,-0.0430,-0.3030
1,5.7585,0,4.8567,0.2034,-0.0420,-0.2990
1,5.7849,0,4.8567,0.1377,-0.0440,-0.2970
1,5.8045,0,4.8567,0.0234,-0.0440,-0.2950
1,5.8315,0,4.8567,0.0469,-0.0410,-0.2960
1,5.8526,0,4.8617,0.0340,-0.0350,-0.2980
1,5.8852,0,4.8617,0.0340,-0.0310,-0.3030
1,5.9123,0,4.8617,0.0340,-0.0320,-0.2990
1,5.9431,0,4.8617,0.0340,-0.0330,-0.2920
1,5.9532,0,4.8617,0.0340,-0.0290,-0.2900
1,5.9886,0,4.8617,0.0340,-0.0220,-0.2920
