Time,Reps,Angle,Velocity,X,Y,Set
3.1533,1,0.9257,-3.3744,-0.2970,0.0130,2
3.2081,1,0.8391,-2.5731,-0.2800,-0.0000,2
3.2388,1,0.7016,-2.8401,-0.2760,0.0010,2
3.2627,1,0.5897,-3.1185,-0.2770,0.0110,2
3.2934,1,0.5074,-3.3765,-0.2760,0.0150,2
3.3086,1,0.4506,-3.3460,-0.2770,0.0230,2
3.3308,1,0.4253,-3.2888,-0.2780,0.0330,2
3.3583,1,0.4253,-2.6153,-0.2770,0.0390,2
3.3908,1,0.3937,-2.5286,-0.2770,0.0460,2
3.4250,1,0.3873,-1.9159,-0.2790,0.0540,2
3.4341,1,0.3617,-1.6516,-0.2790,0.0600,2
3.4603,1,0.3810,-1.1640,-0.2800,0.0650,2
3.4958,1,0.3682,-0.6796,-0.2770,0.0770,2
3.5244,1,0.3490,-0.6127,-0.2760,0.0830,2
3.5378,1,0.3490,-0.6127,-0.2770,0.0870,2
3.5620,1,0.3299,-0.5871,-0.2790,0.0920,2
3.5720,1,0.3427,-0.3767,-0.2820,0.0980,2
3.5943,1,0.3427,0.0276,-0.2810,0.1020,2
3.5984,1,0.3299,-0.5252,-0.2800,0.1050,2
3.6080,1,0.3299,-0.4736,-0.2790,0.1070,2
3.6281,1,0.3171,-0.4693,-0.2780,0.1090,2
3.6322,1,0.3171,-0.4693,-0.2780,0.1090,2
3.6416,1,0.3171,-0.3559,-0.2780,0.1090,2
3.6653,1,0.3042,-0.6170,-0.2780,0.1090,2
3.6695,1,0.2978,-0.8311,-0.2780,0.1100,2
3.7100,1,0.2978,-0.3828,-0.2800,0.1120,2
3.7385,1,0.2978,-0.3828,-0.2790,0.1110,2
3.7747,1,0.3042,-0.2662,-0.2790,0.1080,2
3.7809,1,0.3042,-0.2662,-0.2790,0.1040,2
3.8158,1,0.3042,-0.2662,-0.2800,0.1020,2
3.8267,1,0.3107,-0.1041,-0.2820,0.1010,2
3.8610,1,0.3171,0.1368,-0.2810,0.0980,2
3.8955,1,0.3171,0.1368,-0.2830,0.0930,2
3.9601,1,0.3171,0.1368,-0.2840,0.0900,2
3.9832,1,0.3171,0.1114,-0.2830,0.0830,2
4.0208,1,0.3171,0.1114,-0.2820,0.0810,2
4.0900,1,0.2913,0.0582,-0.3060,0.0530,2
4.0997,1,0.2590,-0.5028,-0.3760,0.0740,2
4.1291,1,0.2267,-0.6863,-0.3960,0.0930,2
4.1509,1,0.1945,-0.8980,-0.3990,0.0930,2
4.1701,1,0.1622,-1.1386,-0.3950,0.0840,2
4.2001,1,0.1234,-1.3233,-0.3900,0.0770,2
4.2143,1,0.1170,-1.3876,-0.3950,0.0810,2
4.2379,1,0.1999,-0.8315,-0.3950,0.0820,2
4.2707,1,0.3266,0.1974,-0.3920,0.0860,2
4.2825,1,0.3396,0.5098,-0.3830,0.0880,2
4.3118,1,0.4415,1.2192,-0.3700,0.0810,2
4.3289,1,0.6234,2.9774,-0.3560,0.0740,2
4.3516,1,1.0332,5.7391,-0.3400,0.0660,2
4.3790,1,1.4662,8.0659,-0.3280,0.0590,2
4.4106,1,1.8795,9.4284,-0.3200,0.0550,2
4.4213,1,2.2878,14.3333,-0.3130,0.0550,2
4.4503,1,2.8312,16.8565,-0.3030,0.0510,2
4.4805,1,3.3176,18.6618,-0.2980,0.0430,2
4.4902,1,3.7240,23.1013,-0.2970,0.0330,2
4.5602,1,3.8878,20.8583,-0.2970,-0.0070,2
4.5875,1,3.9800,19.0786,-0.2950,-0.0100,2
4.6202,1,3.9527,17.0937,-0.2960,-0.0130,2
4.6405,1,3.8600,10.9841,-0.2960,-0.0160,2
4.6621,1,3.7237,7.4035,-0.2980,-0.0250,2
4.6910,1,3.5162,4.0767,-0.2970,-0.0360,2
4.7147,1,3.2803,-3.3023,-0.2960,-0.0450,2
4.7314,1,3.0370,-5.7133,-0.3010,-0.0510,2
4.7657,1,2.8096,-7.1434,-0.3060,-0.0590,2
4.8038,1,2.6580,-7.5932,-0.3050,-0.0660,2
4.8281,1,2.5393,-7.6372,-0.2970,-0.0740,2
4.8368,1,2.4430,-8.3302,-0.3020,-0.0770,2
4.8626,1,2.2682,-8.2719,-0.3120,-0.0790,2
4.8917,1,2.1218,-7.5695,-0.3180,-0.0850,2
4.9038,1,1.9617,-7.3737,-0.3210,-0.0930,2
4.9298,1,1.7955,-7.3422,-0.3200,-0.1010,2
4.9393,1,1.6415,-9.0754,-0.3190,-0.1110,2
4.9515,1,1.4997,-10.0462,-0.3200,-0.1140,2
4.9840,2,1.3518,-9.1017,-0.3210,-0.1230,2
5.0114,2,1.3033,-8.3885,-0.3200,-0.1250,2
5.0498,2,1.2609,-7.8267,-0.3160,-0.1280,2
5.0542,2,1.2609,-5.9455,-0.3090,-0.1340,2
5.0859,2,1.2548,-5.0573,-0.3010,-0.1400,2
5.0895,2,1.2241,-3.9765,-0.2940,-0.1450,2
5.1015,2,1.1814,-2.8175,-0.2930,-0.1480,2
5.1252,2,1.1631,-2.2774,-0.2930,-0.1490,2
5.1336,2,1.1692,-1.9200,-0.2910,-0.1480,2
5.1643,2,1.1508,-1.8474,-0.2860,-0.1460,2
5.1829,2,1.1324,-1.9890,-0.2830,-0.1450,2
5.2031,2,1.1263,-2.0046,-0.2900,-0.1440,2
5.2380,2,1.1078,-0.8592,-0.3310,-0.1240,2
5.2664,2,1.0768,-0.5071,-0.3870,-0.1140,2
5.2825,2,1.0274,-0.8332,-0.4170,-0.1130,2
5.3198,2,0.9781,-1.1273,-0.4280,-0.1200,2
5.3530,2,0.9965,-0.9631,-0.4170,-0.1080,2
5.4007,2,1.0210,-0.7483,-0.3970,-0.0810,2
5.4231,2,0.9651,-1.0613,-0.3730,-0.0690,2
5.4507,2,0.9464,-1.0821,-0.3620,-0.0610,2
5.4888,2,1.1677,-0.0957,-0.3560,-0.0550,2
5.5252,2,1.4177,1.3218,-0.3590,-0.0410,2
5.5359,2,1.6954,5.2060,-0.3670,-0.0310,2
5.5635,2,1.9407,6.3975,-0.3740,-0.0260,2
5.5837,2,2.2682,8.6388,-0.3820,-0.0220,2
5.6172,2,2.7192,10.9215,-0.3860,-0.0200,2
5.6295,2,3.1897,16.4578,-0.3870,-0.0150,2
5.6570,2,3.4643,17.0545,-0.3830,-0.0140,2
5.6748,2,3.7365,18.2554,-0.3730,-0.0130,2
5.7317,2,4.0161,15.2623,-0.5250,0.1370,2
5.7435,2,4.2788,17.1846,-0.5100,0.1510,2
5.7660,2,4.4378,15.8791,-0.5000,0.1570,2
5.7897,2,4.5484,14.6176,-0.4940,0.1580,2
5.9064,2,4.4017,8.9983,-0.3140,0.0620,2
5.9746,2,4.1727,7.0922,-0.3240,0.1010,2
5.9848,2,3.9120,1.2327,-0.3260,0.1050,2
6.0132,2,3.5698,-1.1857,-0.3280,0.1080,2
6.0500,2,3.1754,-5.9115,-0.3290,0.1120,2
6.0653,2,2.8023,-10.3978,-0.3180,0.1200,2
6.1030,2,2.4167,-12.5254,-0.3010,0.1370,2
6.1245,2,2.2210,-13.6428,-0.2920,0.1400,2
6.1589,2,1.9911,-14.1206,-0.2930,0.1370,2
6.1695,2,1.7731,-13.3665,-0.2970,0.1300,2
6.1962,2,1.6436,-12.3433,-0.3020,0.1250,2
6.2292,2,1.4993,-11.4340,-0.3110,0.1200,2
6.2645,3,1.3306,-8.6405,-0.3180,0.1150,2
6.2911,3,1.2103,-7.8230,-0.3190,0.1060,2
6.3077,3,1.1009,-7.4691,-0.3150,0.0950,2
6.3408,3,1.0513,-6.7261,-0.3120,0.0830,2
6.3544,3,1.0018,-4.3235,-0.3080,0.0700,2
6.3883,3,0.9099,-4.0183,-0.3020,0.0540,2
6.4229,3,0.8851,-3.4969,-0.2980,0.0370,2
6.4286,3,0.8789,-2.9695,-0.2960,0.0320,2
6.4719,3,0.8418,-2.4468,-0.3090,0.0220,2
6.4761,3,0.8169,-2.3512,-0.3110,0.0170,2
6.4792,3,0.8169,-2.1374,-0.3140,0.0150,2
6.4903,3,0.8169,-1.6169,-0.3140,0.0150,2
6.5682,3,0.8106,-1.2404,-0.3270,0.0140,2
6.5806,3,0.8106,-1.1381,-0.3530,0.0250,2
6.5867,3,0.8044,-1.1284,-0.3630,0.0310,2
6.6566,3,0.7856,-1.0442,-0.3890,0.0470,2
6.6620,3,0.7793,-0.3616,-0.3740,0.0590,2
6.6822,3,0.7918,-0.2733,-0.3680,0.0580,2
6.6887,3,0.7981,-0.1347,-0.3640,0.0570,2
6.6946,3,0.8043,0.0257,-0.3610,0.0580,2
6.7278,3,0.8229,0.1060,-0.3580,0.0630,2
6.7590,3,0.8663,0.4514,-0.3540,0.0700,2
6.7766,3,0.9467,1.1410,-0.3530,0.0750,2
6.8040,3,1.0087,1.6287,-0.3550,0.0760,2
6.8319,3,0.9899,1.4441,-0.3570,0.0760,2
6.8442,3,0.9962,1.3775,-0.3560,0.0700,2
6.8789,3,1.2290,2.1884,-0.3490,0.0570,2
6.9106,3,1.4887,3.2747,-0.3500,0.0480,2
6.9267,3,1.7747,5.6212,-0.3520,0.0450,2
6.9486,3,2.1021,7.1073,-0.3500,0.0400,2
6.9785,3,2.4911,8.6420,-0.3430,0.0320,2
6.9939,3,2.9847,13.3186,-0.3390,0.0290,2
7.0252,3,3.5006,15.6030,-0.3360,0.0320,2
7.0586,3,3.8569,16.1655,-0.3190,0.0250,2
7.0770,3,4.1678,17.4147,-0.3090,0.0260,2
7.0986,3,4.4744,16.8956,-0.3040,0.0260,2
7.1322,3,4.7100,15.7612,-0.3030,0.0210,2
7.1435,3,4.8974,16.2670,-0.3040,0.0160,2
7.1737,3,5.0422,12.3712,-0.3010,0.0090,2
7.2082,3,5.1296,10.3763,-0.2970,0.0030,2
7.2271,3,5.1244,8.8154,-0.2920,0.0100,2
7.2576,3,5.0885,6.2313,-0.2810,0.0230,2
7.2715,3,4.9861,3.1551,-0.2650,0.0330,2
7.2986,3,4.8257,1.3069,-0.2550,0.0390,2
7.3206,3,4.6006,-2.5186,-0.2510,0.0450,2
7.3518,3,4.2592,-4.7682,-0.2530,0.0590,2
7.3818,3,3.8997,-6.8400,-0.2540,0.0610,2
7.3993,3,3.5599,-9.5789,-0.2590,0.0600,2
7.4298,3,3.2165,-11.0174,-0.2680,0.0650,2
7.4447,3,2.8875,-13.1170,-0.2760,0.0760,2
7.4719,3,2.5450,-14.0763,-0.2810,0.0870,2
7.5252,3,2.2121,-13.5047,-0.2850,0.1010,2
7.5504,3,1.9709,-13.3077,-0.2900,0.1070,2
7.5567,3,1.7396,-16.8863,-0.2910,0.1070,2
7.5598,3,1.5016,-25.0059,-0.2920,0.1060,2
7.5741,3,1.3042,-25.3656,-0.2920,0.1040,2
7.5916,3,1.1369,-23.5821,-0.2920,0.1020,2
7.5973,3,1.0460,-24.0838,-0.2930,0.1010,2
7.6404,3,0.9657,-23.4590,-0.2900,0.1040,2
7.6786,3,0.9098,-22.3000,-0.2910,0.1080,2
7.6836,3,0.8787,-17.9027,-0.2850,0.1000,2
0.1507,0,0.5402,0.0000,-0.2610,-0.1820,3
0.1864,0,0.5402,0.0000,-0.2620,-0.1800,3
0.2054,0,0.5402,0.0000,-0.2630,-0.1750,3
0.2254,0,0.5402,0.0000,-0.2650,-0.1710,3
0.2538,0,0.5402,0.0000,-0.2670,-0.1680,3
0.2883,0,0.5402,0.0000,-0.2680,-0.1660,3
0.3242,0,0.5402,0.0000,-0.2690,-0.1640,3
0.3621,0,0.5402,0.0000,-0.2690,-0.1630,3
0.3647,0,0.5402,0.0000,-0.2680,-0.1650,3
0.3747,0,0.5402,0.0000,-0.2670,-0.1650,3
0.4013,0,0.5402,0.0000,-0.2670,-0.1650,3
0.4261,0,0.5402,0.0000,-0.2670,-0.1670,3
0.4443,0,0.5402,0.0000,-0.2660,-0.1700,3
0.4717,0,0.5402,0.0000,-0.2650,-0.1730,3
0.5024,0,0.5402,0.0000,-0.2630,-0.1770,3
0.5141,0,0.5402,0.0000,-0.2610,-0.1800,3
0.5374,0,0.5402,0.0000,-0.2590,-0.1840,3
0.5423,0,0.5402,0.0000,-0.2580,-0.1860,3
0.5467,0,0.5402,0.0000,-0.2580,-0.1880,3
0.5836,0,0.5402,0.0000,-0.2580,-0.1950,3
0.6095,0,0.5402,0.0000,-0.2570,-0.2010,3
0.6415,0,0.5402,0.0000,-0.2560,-0.2070,3
0.6521,0,0.5402,0.0000,-0.2530,-0.2150,3
0.6799,0,0.5402,0.0000,-0.2510,-0.2210,3
0.6866,0,0.5402,0.0000,-0.2500,-0.2250,3
0.6888,0,0.5402,0.0000,-0.2500,-0.2280,3
0.6965,0,0.5402,0.0000,-0.2490,-0.2320,3
0.7194,0,0.5402,0.0000,-0.2490,-0.2360,3
0.7330,0,0.5402,0.0000,-0.2480,-0.2430,3
0.7577,0,0.5402,0.0000,-0.2490,-0.2500,3
0.7961,0,0.5402,0.0000,-0.2500,-0.2560,3
0.8033,0,0.5402,0.0000,-0.2500,-0.2600,3
0.8418,0,0.5402,0.0000,-0.2490,-0.2610,3
0.8471,0,0.5402,0.0000,-0.2490,-0.2570,3
0.8619,0,0.5402,0.0000,-0.2490,-0.2550,3
0.8761,0,0.5402,0.0000,-0.2490,-0.2530,3
0.8929,0,0.5402,0.0000,-0.2500,-0.2480,3
0.9188,0,0.5402,0.0000,-0.2520,-0.2460,3
0.9445,0,0.5402,0.0000,-0.2540,-0.2440,3
0.9647,0,0.5402,0.0000,-0.2550,-0.2470,3
0.9870,0,0.5402,0.0000,-0.2590,-0.2460,3
1.0154,0,0.5402,0.0000,-0.2600,-0.2390,3
1.0356,0,0.5402,0.0000,-0.2570,-0.2330,3
1.0750,0,0.5402,0.0000,-0.2600,-0.2280,3
1.0989,0,0.5402,0.0000,-0.2900,-0.2120,3
1.1272,0,0.5402,0.0000,-0.3110,-0.1970,3
1.1611,0,0.5402,0.0000,-0.3240,-0.1870,3
1.1677,0,0.5402,0.0000,-0.3290,-0.1820,3
1.1959,0,0.5402,0.0000,-0.3310,-0.1900,3
1.2307,0,0.5402,0.0000,-0.3390,-0.1990,3
1.2659,0,0.5402,0.0000,-0.3440,-0.2050,3
1.2895,0,0.5402,0.0000,-0.3460,-0.2120,3
1.3063,0,0.5402,0.0000,-0.3420,-0.2200,3
1.3370,0,0.5465,0.0294,-0.3360,-0.2280,3
1.3512,0,0.5592,0.1559,-0.3280,-0.2390,3
1.3874,0,0.5465,0.1057,-0.3100,-0.2520,3
1.4272,0,0.8575,1.2233,-0.2890,-0.2580,3
1.4547,0,1.2022,3.0143,-0.2620,-0.2610,3
1.4737,0,1.5245,5.4369,-0.2430,-0.2770,3
1.4778,0,1.7899,14.7210,-0.2330,-0.2800,3
1.5138,0,2.0718,15.8100,-0.2180,-0.2780,3
1.5413,0,2.3531,17.1421,-0.2150,-0.2760,3
1.5593,0,2.6022,19.1726,-0.2190,-0.2720,3
1.5787,0,2.4985,17.2915,-0.2170,-0.2620,3
1.5850,0,2.3314,11.6926,-0.2240,-0.2600,3
1.5939,0,2.1570,6.4632,-0.2300,-0.2510,3
1.6167,0,2.0395,-3.5559,-0.2350,-0.2390,3
1.6223,0,1.9111,-7.9337,-0.2400,-0.2260,3
1.6285,0,1.7949,-12.0652,-0.2460,-0.2140,3
1.6510,0,1.7302,-14.4563,-0.2520,-0.1990,3
1.6606,0,1.6709,-14.5773,-0.2600,-0.1820,3
1.6993,0,1.5247,-11.3100,-0.2850,-0.1370,3
1.7088,0,1.3894,-10.5220,-0.3060,-0.1190,3
1.7382,0,1.2542,-10.4437,-0.3310,-0.1050,3
1.7437,0,1.1070,-11.0447,-0.3500,-0.0960,3
1.7548,0,0.9419,-10.4900,-0.3570,-0.0970,3
1.7794,0,0.7383,-11.2622,-0.3630,-0.0980,3
1.7853,0,0.5327,-15.3882,-0.3710,-0.0980,3
1.7893,0,0.4371,-18.2519,-0.3810,-0.0950,3
1.8259,0,0.3733,-16.4823,-0.4020,-0.0850,3
1.8596,0,0.2900,-16.1783,-0.4460,-0.0820,3
1.8914,0,0.2197,-12.6346,-0.4780,-0.0810,3
1.9049,0,0.1364,-11.3950,-0.4890,-0.0800,3
1.9322,0,0.0976,-10.4151,-0.4930,-0.0720,3
1.9516,1,0.0846,-5.5003,-0.4870,-0.0700,3
1.9854,1,0.1169,-1.9596,-0.4710,-0.0680,3
2.0092,1,0.1554,-1.4798,-0.4480,-0.0570,3
2.0314,1,0.2512,-0.5100,-0.4230,-0.0550,3
2.0622,1,0.3278,0.1627,-0.4060,-0.0500,3
2.0773,1,0.4362,2.0629,-0.3900,-0.0470,3
2.1039,1,0.7141,3.7592,-0.3720,-0.0530,3
2.1232,1,1.0385,6.2575,-0.3560,-0.0600,3
2.2041,1,1.4152,6.7865,-0.3350,-0.0630,3
2.2829,1,1.7615,7.1835,-0.3320,-0.0790,3
2.3105,1,2.0754,8.1889,-0.3340,-0.0790,3
2.3294,1,2.3788,10.1254,-0.3380,-0.0820,3
2.3451,1,2.6577,11.6373,-0.3470,-0.0810,3
2.3515,1,2.7558,12.3317,-0.3520,-0.0800,3
2.3643,1,2.8073,10.5062,-0.3560,-0.0790,3
2.3817,1,2.7679,9.5173,-0.3560,-0.0790,3
2.3880,1,2.7396,8.2437,-0.3540,-0.0790,3
2.3978,1,2.7001,6.0488,-0.3520,-0.0790,3
2.4163,1,2.6546,3.4043,-0.3490,-0.0790,3
2.4320,1,2.5510,-0.0710,-0.3430,-0.0790,3
2.5098,1,2.4056,-2.5258,-0.3390,-0.0870,3
2.5295,1,2.2180,-4.4646,-0.3270,-0.1100,3
2.5547,1,1.9504,-5.6587,-0.3220,-0.1140,3
2.6269,1,1.6766,-5.5550,-0.3150,-0.1170,3
2.6503,1,1.4084,-6.6145,-0.2960,-0.1320,3
2.6712,1,1.1818,-7.8159,-0.2920,-0.1350,3
2.6941,1,1.0313,-7.8125,-0.2840,-0.1410,3
2.7271,1,0.9279,-7.9938,-0.2810,-0.1420,3
2.7409,1,0.8604,-7.3309,-0.2750,-0.1450,3
2.7638,1,0.8666,-5.7743,-0.2680,-0.1490,3
2.8085,1,0.8791,-5.1924,-0.2540,-0.1540,3
2.8231,1,0.8916,-3.4381,-0.2410,-0.1620,3
2.8488,1,0.8854,-1.9193,-0.2340,-0.1680,3
2.8711,1,0.8667,-1.0997,-0.2280,-0.1750,3
2.9046,1,0.8605,-0.6781,-0.2220,-0.1800,3
2.9140,1,0.8605,0.0209,-0.2160,-0.1850,3
2.9503,1,0.8605,-0.0180,-0.2090,-0.1920,3
2.9896,1,0.8543,-0.0805,-0.2080,-0.1930,3
2.9942,1,0.8480,-0.3948,-0.2100,-0.1940,3
3.0284,1,0.8480,-0.3602,-0.2100,-0.1960,3
3.0417,1,0.8543,-0.1740,-0.2090,-0.1980,3
3.0702,1,0.8605,-0.1164,-0.2100,-0.2000,3
3.0875,1,0.8667,-0.0652,-0.2110,-0.2020,3
3.1214,1,0.8729,-0.0390,-0.2090,-0.2050,3
3.1509,1,0.8792,0.0140,-0.2090,-0.2100,3
3.1682,1,0.8916,0.3084,-0.2080,-0.2140,3
3.1967,1,0.9040,0.3709,-0.2080,-0.2190,3
3.2151,1,0.9165,0.4000,-0.2090,-0.2220,3
3.2380,1,0.9226,0.4077,-0.2100,-0.2250,3
3.2744,1,0.9226,0.3564,-0.2120,-0.2280,3
3.2939,1,0.9289,0.3758,-0.2110,-0.2300,3
3.3290,1,0.9351,0.3708,-0.2100,-0.2330,3
3.3445,1,0.9351,0.2683,-0.2090,-0.2360,3
3.3492,1,0.9289,0.0199,-0.2090,-0.2380,3
3.3631,1,0.9102,-0.2681,-0.2100,-0.2390,3
3.3803,1,0.8916,-0.4618,-0.2100,-0.2400,3
3.3974,1,0.8729,-0.6180,-0.2100,-0.2410,3
3.4203,1,0.8417,-0.8580,-0.2100,-0.2460,3
3.4444,1,0.8105,-1.0688,-0.2110,-0.2500,3
3.4483,1,0.7729,-2.4372,-0.2110,-0.2520,3
3.4529,1,0.7354,-3.4224,-0.2110,-0.2540,3
3.4653,1,0.6977,-3.6642,-0.2110,-0.2560,3
3.4823,1,0.6537,-3.8780,-0.2120,-0.2580,3
3.4861,1,0.6160,-5.1620,-0.2120,-0.2600,3
3.5145,1,0.5780,-5.1583,-0.2120,-0.2610,3
3.5323,1,0.5464,-5.2263,-0.2160,-0.2620,3
3.5898,1,0.4955,-3.9846,-0.2220,-0.2710,3
3.6579,1,0.4445,-2.9202,-0.2330,-0.2740,3
3.6831,1,0.3610,-2.9606,-0.3250,-0.2330,3
3.7007,1,0.2904,-3.1658,-0.3350,-0.2230,3
3.7737,1,0.2262,-1.8512,-0.3570,-0.2510,3
3.7989,1,0.1877,-1.8786,-0.3320,-0.2370,3
3.8205,1,0.1622,-1.7938,-0.3220,-0.2290,3
3.8445,1,0.1622,-1.6672,-0.3110,-0.2190,3
3.8723,1,0.1622,-1.5604,-0.2970,-0.2150,3
3.8885,1,0.2139,-0.6303,-0.2820,-0.2150,3
3.9123,1,0.4143,1.1467,-0.2650,-0.2260,3
3.9406,1,0.7838,3.1384,-0.2520,-0.2300,3
3.9563,1,1.1854,7.0070,-0.2450,-0.2340,3
3.9827,1,1.6458,9.6694,-0.2370,-0.2360,3
4.0166,1,2.2030,12.0134,-0.2240,-0.2370,3
4.0273,1,2.8229,20.3219,-0.2110,-0.2410,3
4.0597,1,3.4559,22.6513,-0.2060,-0.2410,3
4.0737,1,3.9643,26.6373,-0.2120,-0.2330,3
4.1030,1,4.2768,26.2980,-0.2170,-0.2280,3
4.1195,1,4.5236,24.7801,-0.2220,-0.2230,3
4.1459,1,4.6623,23.0386,-0.2260,-0.2140,3
4.1808,1,4.6464,20.6295,-0.2300,-0.2050,3
4.1864,1,4.5410,9.6158,-0.2370,-0.1920,3
4.2156,1,4.3720,6.0039,-0.2460,-0.1720,3
4.2346,1,4.1340,-0.9722,-0.2570,-0.1370,3
4.2555,1,3.7584,-5.0731,-0.2590,-0.1160,3
4.2861,1,3.3031,-9.3272,-0.2570,-0.0990,3
4.3010,1,2.8660,-14.2616,-0.2590,-0.0860,3
4.3247,1,2.5762,-15.9464,-0.2680,-0.0770,3
4.3531,1,2.2538,-14.8611,-0.2810,-0.0720,3
4.3761,1,1.8779,-16.3766,-0.2890,-0.0680,3
4.4213,1,1.4903,-15.8139,-0.3170,-0.0450,3
4.4427,1,1.2733,-14.6889,-0.3290,-0.0360,3
4.4622,1,1.1187,-13.6993,-0.3360,-0.0330,3
4.4948,1,0.9308,-10.3398,-0.3410,-0.0270,3
4.5092,1,0.6986,-10.8951,-0.3440,-0.0230,3
4.5452,2,0.5193,-9.9879,-0.3470,-0.0170,3
4.6311,2,0.3925,-7.8567,-0.3580,-0.0200,3
4.6400,2,0.3027,-8.0651,-0.3630,-0.0230,3
4.6669,2,0.2328,-6.9886,-0.3660,-0.0250,3
4.7362,2,0.2007,-5.9225,-0.3480,-0.0010,3
4.7656,2,0.2201,-5.0054,-0.3430,0.0020,3
4.7835,2,0.1751,-3.0589,-0.3420,0.0080,3
4.8048,2,0.1364,-2.6068,-0.3440,0.0160,3
4.8367,2,0.1558,-2.3091,-0.3460,0.0250,3
4.8507,2,0.1818,-0.6124,-0.3490,0.0330,3
4.9237,2,0.1753,-0.2526,-0.3590,0.0550,3
4.9510,2,0.1624,-0.2543,-0.3570,0.0770,3
4.9684,2,0.1559,-0.4018,-0.3550,0.0820,3
4.9889,2,0.1689,0.0471,-0.3600,0.0890,3
4.9942,2,0.1819,0.6594,-0.3650,0.0920,3
5.0005,2,0.1754,0.4278,-0.3710,0.0950,3
5.0268,2,0.1819,0.1989,-0.3800,0.0980,3
5.0494,2,0.2076,0.3737,-0.3950,0.1070,3
5.0833,2,0.2269,0.5231,-0.4010,0.1170,3
5.1171,2,0.2463,0.6578,-0.3820,0.1080,3
5.1382,2,0.2974,0.9148,-0.3710,0.1020,3
5.1680,2,0.3423,0.7779,-0.3740,0.1060,3
5.1885,2,0.3228,0.7873,-0.3770,0.1120,3
5.2200,2,0.2969,0.6346,-0.3760,0.1140,3
5.2531,2,0.4158,0.9865,-0.3710,0.1030,3
5.2877,2,0.7309,2.2044,-0.3710,0.0940,3
5.3097,2,1.0396,4.1286,-0.3670,0.0820,3
5.3406,2,1.4288,5.5790,-0.3690,0.0740,3
5.4063,2,1.9328,6.4597,-0.3750,0.0770,3
5.4599,2,2.5591,8.2653,-0.3510,0.0580,3
5.4962,2,3.1696,10.7849,-0.3520,0.0480,3
5.5186,2,3.5739,12.8469,-0.3500,0.0350,3
5.5516,2,3.7626,12.3652,-0.3470,0.0370,3
5.5634,2,3.9134,12.1826,-0.3480,0.0500,3
5.5888,2,3.9023,10.3229,-0.3510,0.0700,3
5.5990,2,3.7551,7.1477,-0.3580,0.0810,3
5.6235,2,3.5104,4.0518,-0.3580,0.0880,3
5.6277,2,3.2416,-7.4332,-0.3570,0.0930,3
5.6457,2,2.9804,-12.0878,-0.3530,0.1030,3
5.6686,2,2.7162,-14.5504,-0.3570,0.1070,3
5.6992,2,2.4781,-17.4835,-0.3650,0.1120,3
5.7148,2,2.2895,-19.1541,-0.3720,0.1120,3
5.7519,2,2.1287,-17.6940,-0.3760,0.1130,3
5.7558,2,2.0072,-20.7190,-0.3800,0.1160,3
5.7609,2,1.9257,-13.9081,-0.3820,0.1150,3
5.7877,2,1.8788,-12.0789,-0.3830,0.1130,3
5.8032,2,1.8670,-10.5433,-0.3820,0.1110,3
